city_id,city_name,country_code,latitude,longitude,date,max_temp,humidity,cloudiness,wind_speed
310,new norfolk,au,-42.7801998,147.0615332,1518508800,66.2,59,75,9.17
311,leh,in,34.1642029,77.5848133,1518512911,4.63,88,48,2.15
312,ushuaia,ar,-54.8069332,-68.3073246,1518508800,48.2,87,90,17.25
313,yellowknife,ca,62.4709394,-114.4384901,1518508800,-0.41,84,90,5.82
314,port alfred,za,-33.5981844,26.8914772,1518512793,70.78,98,92,13.78
315,rikitea,pf,-23.1227669,-134.9672684,1518512794,81.22,96,20,19.37
316,cidreira,br,-30.1657063,-50.218331,1518512912,55.75,92,0,4.38
317,rikitea,pf,-23.1227669,-134.9672684,1518512794,81.22,96,20,19.37
318,faanui,pf,-16.4853845,-151.7419684,1518512913,78.56,100,92,28.99
319,bluff,nz,-46.6014038,168.3398682,1518512914,62.41,97,0,19.71
320,provideniya,ru,64.4238198,-173.2275013,1518512914,22.45,100,56,14.0
321,ponta do sol,cv,1.6492003,7.3802433,1518512800,68.39,100,64,13.33
322,port elizabeth,za,-33.9617051,25.6207519,1518508800,69.8,83,90,14.99
323,half moon bay,us,37.4635519,-122.4285862,1518510900,51.8,100,1,3.36
324,nelson bay,au,-32.7218138,152.1440889,1518508800,78.8,78,20,12.75
325,butaritari,ki,3.1585,172.83785703125,1518512819,82.66,100,20,20.83
326,yellowknife,ca,62.4709394,-114.4384901,1518508800,-0.41,84,90,5.82
327,albany,au,42.6511674,-73.754968,1518512780,71.41,56,8,13.78
328,kahului,us,20.8894101,-156.4727118,1518508560,66.2,93,40,5.82
329,tevaitoa,pf,-16.7902434,-151.488955,1518512917,77.71,100,92,27.65
330,qaanaaq,gl,77.4686357,-69.2222746,1518512802,-23.55,100,8,0.92
331,hun,ly,48.605111,-3.8793389,1518512918,53.72,40,0,4.5
332,anchorage,us,61.2163129,-149.8948523,1518511140,33.8,100,90,4.7
333,batagay-alyta,ru,67.799362,130.403229,1518512919,-20.49,54,36,2.93
